,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,P78 051019 1,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Video Time [h:m:s:ms],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Frame Number
491,3238939.98,15:17:58:471,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,131,90.00,58.00,4.46,86.00,60.00,3.48,762.04,62.78,877.54,2.31,742.19,344.45,-,-0.12,0.20,0.97,-0.11,0.14,0.98,00:01:08:909,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1654
492,3238956.58,15:17:58:488,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,131,92.00,60.00,4.44,86.00,62.00,3.50,757.30,62.19,872.97,2.52,736.87,343.94,-,-0.11,0.20,0.97,-0.11,0.14,0.98,00:01:08:950,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1655
493,3238973.3,15:17:58:504,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,131,92.00,58.00,4.44,86.00,60.00,3.48,756.13,66.01,868.69,4.98,739.23,347.92,-,-0.11,0.20,0.97,-0.11,0.14,0.98,00:01:08:950,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1655
494,3238989.89,15:17:58:521,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,95,92.00,60.00,4.44,86.00,60.00,3.52,750.97,66.99,866.32,6.27,731.11,348.80,-,-0.11,0.20,0.97,-0.10,0.14,0.99,00:01:08:992,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1656
495,3239006.59,15:17:58:538,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,95,90.00,58.00,4.32,0.00,0.00,0.00,760.18,24.24,845.63,5.96,0.00,0.00,-,-0.09,0.20,0.98,0.00,0.00,0.00,00:01:08:992,-34.35,2.63,-23.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1656
496,3239023.25,15:17:58:554,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,95,92.00,60.00,4.48,76.00,58.00,3.14,712.22,79.70,813.26,24.53,706.63,356.92,-,-0.07,0.19,0.98,-0.08,0.13,0.99,00:01:08:992,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1656
497,3239039.85,15:17:58:571,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,60.00,4.44,86.00,62.00,3.44,706.21,85.23,814.60,29.86,694.61,366.23,-,-0.07,0.18,0.98,-0.07,0.12,0.99,00:01:09:034,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1657
498,3239056.5,15:17:58:588,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,92.00,60.00,4.46,82.00,58.00,3.36,708.18,86.81,817.20,35.50,696.26,363.91,-,-0.07,0.18,0.98,-0.07,0.13,0.99,00:01:09:034,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1657
499,3239073.16,15:17:58:604,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.46,86.00,60.00,3.42,706.96,81.46,818.83,25.85,691.40,363.61,-,-0.07,0.18,0.98,-0.07,0.13,0.99,00:01:09:034,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1657
500,3239089.7,15:17:58:621,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.46,86.00,58.00,3.42,706.62,83.42,815.50,28.28,694.28,364.73,-,-0.07,0.18,0.98,-0.07,0.13,0.99,00:01:09:075,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1658
501,3239106.41,15:17:58:637,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,60.00,4.48,86.00,60.00,3.44,707.65,86.06,819.41,32.60,692.93,364.95,-,-0.07,0.18,0.98,-0.07,0.13,0.99,00:01:09:075,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1658
502,3239123.03,15:17:58:654,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,92.00,60.00,4.42,86.00,60.00,3.44,707.59,87.12,821.18,32.60,691.19,366.50,-,-0.07,0.18,0.98,-0.07,0.12,0.99,00:01:09:075,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1658
503,3239139.63,15:17:58:671,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.46,84.00,60.00,3.46,709.64,88.72,823.28,33.59,693.54,367.88,-,-0.07,0.18,0.98,-0.07,0.12,0.99,00:01:09:117,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1659
504,3239156.26,15:17:58:687,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,92.00,62.00,4.44,88.00,60.00,3.54,712.87,88.13,825.35,29.67,695.36,369.54,-,-0.08,0.18,0.98,-0.07,0.12,0.99,00:01:09:117,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1659
505,3239172.91,15:17:58:704,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,92.00,60.00,4.46,86.00,60.00,3.48,713.13,93.66,826.52,38.65,698.19,370.88,-,-0.08,0.17,0.98,-0.07,0.12,0.99,00:01:09:159,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1660
506,3239189.56,15:17:58:721,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,64.00,4.48,86.00,60.00,3.44,715.55,92.92,828.14,36.70,698.77,370.76,-,-0.08,0.18,0.98,-0.08,0.12,0.99,00:01:09:159,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1660
507,3239206.2,15:17:58:737,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.46,88.00,62.00,3.56,717.72,95.62,832.56,38.28,699.29,373.12,-,-0.08,0.17,0.98,-0.08,0.12,0.99,00:01:09:200,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1661
508,3239222.93,15:17:58:754,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.44,86.00,60.00,3.48,718.29,99.94,830.97,46.18,705.31,373.63,-,-0.08,0.17,0.98,-0.08,0.12,0.99,00:01:09:200,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1661
509,3239239.57,15:17:58:771,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.44,84.00,60.00,3.48,723.57,99.64,837.77,44.61,708.22,369.91,-,-0.09,0.17,0.98,-0.08,0.12,0.99,00:01:09:200,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1661
510,3239256.13,15:17:58:787,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.46,86.00,62.00,3.52,726.08,97.29,840.42,38.23,711.59,374.96,-,-0.09,0.17,0.98,-0.09,0.11,0.99,00:01:09:242,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1662
511,3239272.88,15:17:58:804,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.46,80.00,58.00,3.22,735.80,98.23,846.31,45.62,725.10,364.50,-,-0.09,0.17,0.98,-0.10,0.12,0.99,00:01:09:242,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1662
512,3239289.4,15:17:58:820,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,92.00,60.00,4.48,80.00,58.00,3.28,737.32,98.15,851.35,44.41,723.25,364.97,-,-0.10,0.17,0.98,-0.10,0.12,0.99,00:01:09:284,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1663
513,3239306.1,15:17:58:837,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,132,94.00,62.00,4.48,84.00,60.00,3.36,739.89,95.03,850.82,44.40,728.60,360.23,-,-0.10,0.17,0.98,-0.10,0.12,0.99,00:01:09:284,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1663
514,3239322.75,15:17:58:854,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,94.00,62.00,4.46,0.00,0.00,0.00,767.52,64.49,856.23,42.78,0.00,0.00,-,-0.10,0.17,0.98,0.00,0.00,0.00,00:01:09:284,-34.35,2.63,-23.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1663
515,3239339.31,15:17:58:870,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,92.00,62.00,4.46,84.00,60.00,3.40,732.13,116.73,848.04,60.73,716.60,385.07,-,-0.09,0.15,0.98,-0.09,0.10,0.99,00:01:09:325,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1664
516,3239356.01,15:17:58:887,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,94.00,72.00,4.30,82.00,66.00,3.38,625.03,252.82,729.57,203.31,635.75,484.89,-,0.01,0.05,1.00,-0.02,0.00,1.00,00:01:09:325,-34.35,2.63,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1664
517,3239372.68,15:17:58:904,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,92.00,80.00,4.26,86.00,74.00,3.52,549.24,397.99,633.02,349.02,597.83,599.74,-,0.10,-0.08,0.99,0.02,-0.12,0.99,00:01:09:325,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1664
518,3239389.22,15:17:58:920,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,90.00,4.24,84.00,78.00,3.46,505.14,521.07,580.87,464.53,576.93,703.07,-,0.15,-0.18,0.97,0.05,-0.23,0.97,00:01:09:367,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1665
519,3239405.96,15:17:58:937,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,94.00,94.00,4.20,84.00,82.00,3.60,498.52,577.61,583.97,517.24,567.55,749.46,-,0.15,-0.23,0.96,0.06,-0.27,0.96,00:01:09:367,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1665
520,3239422.49,15:17:58:954,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,94.00,4.18,86.00,82.00,3.60,506.42,577.53,602.00,526.45,565.19,740.03,-,0.13,-0.24,0.96,0.06,-0.27,0.96,00:01:09:409,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1666
521,3239439.21,15:17:58:970,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.20,84.00,80.00,3.56,514.92,566.34,609.71,512.92,573.42,732.91,-,0.13,-0.22,0.97,0.06,-0.26,0.96,00:01:09:409,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1666
522,3239455.8,15:17:58:987,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,98.00,94.00,4.24,72.00,76.00,3.18,564.98,564.84,620.58,516.44,665.44,723.12,-,0.12,-0.23,0.97,-0.02,-0.25,0.97,00:01:09:450,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1667
523,3239472.53,15:17:59:004,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,92.00,94.00,4.08,88.00,84.00,3.76,526.96,560.56,631.42,509.41,575.38,725.18,-,0.11,-0.22,0.97,0.05,-0.25,0.97,00:01:09:450,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1667
524,3239489.08,15:17:59:020,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.22,86.00,82.00,3.52,537.69,556.23,636.98,493.76,591.44,731.12,-,0.10,-0.21,0.97,0.04,-0.26,0.97,00:01:09:450,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1667
525,3239505.77,15:17:59:037,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.24,90.00,84.00,3.78,537.89,554.30,640.26,498.53,588.13,723.60,-,0.10,-0.21,0.97,0.04,-0.25,0.97,00:01:09:492,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1668
526,3239522.39,15:17:59:053,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,98.00,94.00,4.24,86.00,82.00,3.62,542.49,555.68,646.79,503.00,591.13,721.42,-,0.09,-0.22,0.97,0.04,-0.25,0.97,00:01:09:492,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1668
527,3239539.11,15:17:59:070,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,98.00,94.00,4.28,88.00,84.00,3.72,547.77,552.77,652.15,503.05,596.21,716.05,-,0.09,-0.22,0.97,0.04,-0.24,0.97,00:01:09:534,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1669
528,3239555.72,15:17:59:087,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.22,86.00,82.00,3.58,555.81,544.64,659.87,485.71,603.99,717.29,-,0.08,-0.20,0.98,0.03,-0.24,0.97,00:01:09:534,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1669
529,3239572.31,15:17:59:103,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.26,86.00,82.00,3.60,559.43,542.84,666.58,492.10,604.39,708.28,-,0.08,-0.21,0.97,0.03,-0.24,0.97,00:01:09:534,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1669
530,3239588.93,15:17:59:120,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.24,88.00,84.00,3.78,563.44,537.71,672.39,488.46,606.05,702.57,-,0.07,-0.21,0.98,0.03,-0.23,0.97,00:01:09:575,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1670
531,3239605.66,15:17:59:137,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,92.00,4.34,84.00,82.00,3.56,547.94,525.44,653.44,477.97,591.60,693.43,-,0.09,-0.20,0.98,0.04,-0.22,0.97,00:01:09:575,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1670
532,3239622.2,15:17:59:153,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,96,96.00,90.00,4.40,86.00,80.00,3.64,507.35,489.94,604.03,449.35,553.37,665.25,-,0.13,-0.17,0.98,0.07,-0.19,0.98,00:01:09:617,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1671
533,3239638.93,15:17:59:170,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,94.00,88.00,4.38,86.00,78.00,3.60,504.80,477.16,600.50,429.25,550.10,662.71,-,0.13,-0.15,0.98,0.07,-0.19,0.98,00:01:09:617,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1671
534,3239655.48,15:17:59:187,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,94.00,90.00,4.34,86.00,80.00,3.62,516.13,475.51,616.09,432.03,557.28,656.17,-,0.12,-0.15,0.98,0.06,-0.18,0.98,00:01:09:659,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1672
535,3239672.21,15:17:59:203,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,88.00,4.38,88.00,78.00,3.62,519.85,466.68,624.41,424.76,555.29,647.70,-,0.11,-0.15,0.98,0.06,-0.17,0.98,00:01:09:659,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1672
536,3239688.85,15:17:59:220,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,86.00,4.36,86.00,78.00,3.62,526.36,463.93,628.32,418.23,564.35,648.34,-,0.10,-0.14,0.98,0.06,-0.17,0.98,00:01:09:659,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1672
537,3239705.39,15:17:59:236,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,86.00,4.32,82.00,76.00,3.44,533.74,461.44,633.39,412.31,574.07,648.71,-,0.10,-0.14,0.99,0.05,-0.17,0.98,00:01:09:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1673
538,3239722.11,15:17:59:253,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,94.00,88.00,4.40,86.00,78.00,3.62,535.23,457.04,640.61,412.10,569.20,641.45,-,0.09,-0.14,0.99,0.05,-0.17,0.98,00:01:09:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1673
539,3239738.78,15:17:59:270,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,86.00,4.34,86.00,78.00,3.62,539.94,452.90,643.86,406.28,575.06,639.34,-,0.09,-0.13,0.99,0.05,-0.16,0.99,00:01:09:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1673
540,3239755.36,15:17:59:286,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,88.00,4.38,86.00,78.00,3.60,544.19,454.73,647.27,407.52,580.63,640.74,-,0.09,-0.13,0.99,0.04,-0.17,0.99,00:01:09:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1673
541,3239771.96,15:17:59:303,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,88.00,4.40,86.00,78.00,3.62,545.99,460.07,654.51,415.52,577.69,642.09,-,0.08,-0.14,0.99,0.04,-0.17,0.98,00:01:09:742,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1674
542,3239788.68,15:17:59:320,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,88.00,4.42,86.00,78.00,3.64,550.70,458.52,659.07,415.52,582.55,639.11,-,0.08,-0.14,0.99,0.04,-0.16,0.99,00:01:09:742,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1674
543,3239805.22,15:17:59:336,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,90.00,4.40,90.00,78.00,3.64,554.20,461.09,663.57,418.20,585.56,640.54,-,0.08,-0.14,0.99,0.04,-0.17,0.99,00:01:09:784,-34.35,2.64,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1675
544,3239821.98,15:17:59:353,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,133,96.00,88.00,4.40,88.00,80.00,3.64,555.98,465.89,665.20,419.54,588.25,646.96,-,0.07,-0.14,0.99,0.04,-0.17,0.98,00:01:09:784,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1675
545,3239838.56,15:17:59:370,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,96.00,88.00,4.38,88.00,78.00,3.66,559.01,468.57,670.30,421.82,589.70,648.99,-,0.07,-0.15,0.99,0.04,-0.17,0.98,00:01:09:784,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1675
546,3239855.23,15:17:59:386,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,96.00,88.00,4.44,86.00,80.00,3.60,588.91,453.05,700.54,405.21,618.80,635.17,-,0.04,-0.13,0.99,0.01,-0.16,0.99,00:01:09:825,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1676
